WKT,nama,deskripsi
"POLYGON ((106.724817 -6.09009, 106.7083375 -6.0955521, 106.6884248 -6.0955521, 106.6870515 -6.1057935, 106.6987245 -6.1112555, 106.6877382 -6.1255929, 106.6897981 -6.1351509, 106.6856782 -6.1481223, 106.6897981 -6.1699682, 106.7220704 -6.1918131, 106.7234437 -6.2027352, 106.7165773 -6.2198006, 106.7412965 -6.2252614, 106.7488496 -6.2395957, 106.7474763 -6.2491517, 106.7550294 -6.2566599, 106.7502229 -6.2703108, 106.7598359 -6.2771361, 106.7687623 -6.2935166, 106.7770021 -6.3112615, 106.7770021 -6.3276408, 106.7962282 -6.3174038, 106.8079011 -6.3167213, 106.7976014 -6.3385601, 106.7934816 -6.3515264, 106.7934816 -6.3631276, 106.8127076 -6.3631276, 106.8175142 -6.355621, 106.8326204 -6.355621, 106.8388002 -6.3440197, 106.8504732 -6.3365128, 106.8552797 -6.3467494, 106.8614595 -6.3569859, 106.8738191 -6.3563034, 106.8854921 -6.3679045, 106.8985383 -6.3706342, 106.9081514 -6.360398, 106.9163911 -6.3583507, 106.920511 -6.3303707, 106.9218843 -6.3044366, 106.9081514 -6.291469, 106.908838 -6.274406, 106.9054048 -6.2593901, 106.9143312 -6.2539296, 106.941797 -6.251882, 106.9472902 -6.2314047, 106.9569032 -6.2157049, 106.9685762 -6.1952263, 106.9720094 -6.1706508, 106.9726961 -6.148805, 106.9699495 -6.1358337, 106.9699495 -6.1146692, 106.9706361 -6.0996487, 106.887552 -6.1126209, 106.8532197 -6.1146692, 106.8188875 -6.120131, 106.7749421 -6.1057935, 106.724817 -6.09009))",Kota DKI Jakarta,
