WKT,nama,deskripsi
"POLYGON ((106.7982207 -6.2159956, 106.7983065 -6.2167635, 106.7982636 -6.2178301, 106.7982636 -6.2190246, 106.7982636 -6.2203045, 106.7988215 -6.2209018, 106.7996369 -6.2212004, 106.8004952 -6.2215417, 106.8016539 -6.2219684, 106.8025551 -6.222267, 106.8034135 -6.2231203, 106.804143 -6.2239308, 106.8047867 -6.2248267, 106.8056451 -6.2241015, 106.8068467 -6.2233336, 106.8077479 -6.2226936, 106.8088637 -6.2220537, 106.80822 -6.2212004, 106.8083487 -6.2187687, 106.8082629 -6.2158676, 106.8070183 -6.2157823, 106.8061171 -6.215441, 106.8063317 -6.2146304, 106.8062459 -6.2133931, 106.8061171 -6.2129665, 106.8037139 -6.2133505, 106.8007098 -6.2141184, 106.7987786 -6.2145024, 106.7982207 -6.2148437, 106.7982207 -6.2159956))",Gelora Bung Karno,
