WKT,nama,deskripsi
"POLYGON ((106.8160952 -6.3051216, 106.816224 -6.3059321, 106.8168677 -6.3068279, 106.8166102 -6.3078089, 106.8159236 -6.3081928, 106.8157519 -6.3097284, 106.8161381 -6.3106242, 106.8171252 -6.3105389, 106.8176402 -6.3113067, 106.8175972 -6.3130555, 106.8176831 -6.3144632, 106.8172539 -6.3150603, 106.8164385 -6.3151883, 106.8163527 -6.316084, 106.8170393 -6.3161694, 106.8180693 -6.3162547, 106.8189705 -6.3167239, 106.8190993 -6.3171504, 106.8201722 -6.317321, 106.82176 -6.3174917, 106.8231762 -6.3173637, 106.8241204 -6.3177902, 106.824807 -6.317577, 106.8248929 -6.3165533, 106.8251503 -6.3153589, 106.825322 -6.3139086, 106.8255795 -6.312629, 106.825837 -6.3112214, 106.8266095 -6.311264, 106.826824 -6.310155, 106.8269957 -6.3087047, 106.8259228 -6.3087047, 106.8248499 -6.3086621, 106.8245925 -6.3079796, 106.8245925 -6.306444, 106.8234337 -6.3063587, 106.82279 -6.3066572, 106.8209876 -6.3064866, 106.8206872 -6.306188, 106.8203438 -6.3058468, 106.8189276 -6.3058894, 106.8183268 -6.3054202, 106.8175972 -6.3056335, 106.8169106 -6.305079, 106.8160952 -6.3051216))",Kebun Binatang Ragunan,
